ShipmentID,ShipmentDate,PlannedArrivalDate,ActualArrivalDate,PlannedDuration,ActualDuration,DeliveryVariance,OnTimeDeliveryFlag,TotalWeight,TotalVolume,TotalPackages,ShipmentValue,ShipmentSize,ValueCategory,Season,Month,Year,CustomerKey,OriginLocationKey,DestinationLocationKey,FreightTypeKey
25690,2021-11-27 00:00:00.000,2021-11-29,,2.0,,,0,2198.0,0.0,1,4960.0,Small,Low,Fall,11,2021,142,336,3266,1
25329,2021-11-06 00:00:00.000,2021-11-08,,2.0,,,0,1546.0,0.0,4,0.0,Small,Low,Fall,11,2021,142,336,5088,1
25387,2021-11-11 00:00:00.000,2021-11-13,,2.0,,,0,620.0,0.0,1,82801.64,Small,Low,Fall,11,2021,142,336,5088,1
25388,2021-11-11 00:00:00.000,2021-11-13,,2.0,,,0,298.0,0.0,1,82801.64,Small,Low,Fall,11,2021,142,336,5088,1
25003,2021-10-07 00:00:00.000,2021-10-09,,2.0,,,0,48.0,0.0,1,0.0,Small,Low,Fall,10,2021,142,336,5088,1
25127,2021-10-23 00:00:00.000,2021-10-24,,1.0,,,0,54.0,0.0,1,0.0,Small,Low,Fall,10,2021,142,336,3266,1
25328,2021-11-06 00:00:00.000,2021-11-08,,2.0,,,0,1018.0,0.0,2,0.0,Small,Low,Fall,11,2021,142,336,5088,1
24990,2021-09-26 00:00:00.000,2021-09-28,,2.0,,,0,46700.0,0.0,41,0.0,Small,Low,Fall,9,2021,142,336,3061,1
25001,2021-10-07 00:00:00.000,2021-10-09,,2.0,,,0,139.0,0.0,1,0.0,Small,Low,Fall,10,2021,142,336,5088,1
25002,2021-10-07 00:00:00.000,2021-10-09,,2.0,,,0,67.0,0.0,6,0.0,Small,Low,Fall,10,2021,142,336,5088,1
24867,2021-09-13 00:00:00.000,2021-09-15,,2.0,,,0,213.0,0.0,1,0.0,Small,Low,Fall,9,2021,142,336,3266,1
24932,2021-09-30 00:00:00.000,2021-10-02,,2.0,,,0,162.0,0.0,1,660.05,Small,Low,Fall,9,2021,142,336,5088,1
24674,2021-09-06 00:00:00.000,2021-09-07,,1.0,,,0,341.0,0.0,4,0.0,Small,Low,Fall,9,2021,142,336,1035,1
24740,2021-09-11 00:00:00.000,2021-09-13,,2.0,,,0,178.9,0.0,3,0.0,Small,Low,Fall,9,2021,142,336,3061,1
24458,2021-08-02 00:00:00.000,2021-08-04,,2.0,,,0,120.0,0.01,1,137752.0,Small,Low,Summer,8,2021,142,336,5088,1
24535,2021-08-14 00:00:00.000,2021-08-15,,1.0,,,0,122.0,0.01,3,0.0,Small,Low,Summer,8,2021,142,336,3061,1
24536,2021-08-14 00:00:00.000,2021-08-15,,1.0,,,0,11752.11,0.01,54,0.0,Small,Low,Summer,8,2021,142,336,3061,1
24455,2021-08-02 00:00:00.000,2021-08-04,,2.0,,,0,172.0,0.01,1,137752.0,Small,Low,Summer,8,2021,142,336,5088,1
24456,2021-08-02 00:00:00.000,2021-08-04,,2.0,,,0,406.0,0.0,2,137752.0,Small,Low,Summer,8,2021,142,336,5088,1
24457,2021-08-02 00:00:00.000,2021-08-04,,2.0,,,0,120.0,0.01,1,137752.0,Small,Low,Summer,8,2021,142,336,5088,1
24253,2021-07-10 00:00:00.000,2021-07-11,,1.0,,,0,40.0,0.0,1,500.0,Small,Low,Summer,7,2021,142,336,5088,1
24278,2021-07-15 00:00:00.000,2021-07-16,,1.0,,,0,488.0,0.01,2,27481.0,Small,Low,Summer,7,2021,142,336,3266,1
24326,2021-07-17 00:00:00.000,2021-07-19,,2.0,,,0,1374.0,27.93,1,5833.0,Small,Low,Summer,7,2021,142,336,3266,1
23929,2021-03-19 00:00:00.000,2021-03-20,,1.0,,,0,212.0,1.14,1,0.0,Small,Low,Spring,3,2021,142,336,7446,1
23851,2021-05-29 00:00:00.000,2021-05-31,,2.0,,,0,238.0,12.6,1,10000.0,Small,Low,Spring,5,2021,142,336,7446,1
23854,2021-05-31 00:00:00.000,2021-06-02,,2.0,,,0,370.0,1.13,1,1496.0,Small,Low,Spring,5,2021,142,336,4390,1
23855,2021-05-31 00:00:00.000,2021-06-02,,2.0,,,0,42.0,336.0,1,1496.0,Small,Low,Spring,5,2021,142,336,4390,1
23583,2021-04-26 00:00:00.000,2021-04-28,,2.0,,,0,52.0,0.07,1,0.0,Small,Low,Spring,4,2021,142,336,7446,1
23635,2021-04-30 00:00:00.000,2021-05-02,,2.0,,,0,135.0,5.34,1,46000.0,Small,Low,Spring,4,2021,142,336,3266,1
23636,2021-04-30 00:00:00.000,2021-05-02,,2.0,,,0,123.0,0.3,1,46000.0,Small,Low,Spring,4,2021,142,336,3266,1
23491,2021-04-17 00:00:00.000,2021-04-18,,1.0,,,0,8220.0,0.01,8,0.0,Small,Low,Spring,4,2021,142,336,3266,1
23492,2021-04-16 00:00:00.000,2021-04-17,,1.0,,,0,246.0,0.0,1,0.0,Small,Low,Spring,4,2021,142,336,7446,1
23499,2021-04-17 00:00:00.000,2021-04-18,,1.0,,,0,150.0,0.7,4,0.0,Small,Low,Spring,4,2021,142,336,1035,1
23180,2021-03-25 00:00:00.000,2021-03-27,,2.0,,,0,40.0,0.01,1,1500.0,Small,Low,Spring,3,2021,142,336,4390,1
23204,2021-03-27 00:00:00.000,2021-03-29,,2.0,,,0,166.0,0.01,2,3400.0,Small,Low,Spring,3,2021,142,336,1035,1
22790,2021-03-06 00:00:00.000,2021-03-08,,2.0,,,0,110.0,0.01,1,0.0,Small,Low,Spring,3,2021,142,336,7446,1
22791,2021-03-08 00:00:00.000,2021-03-09,,1.0,,,0,270.0,0.01,1,0.0,Small,Low,Spring,3,2021,142,336,5088,1
22841,2021-03-10 00:00:00.000,2021-03-11,,1.0,,,0,4303.0,8.13,5,12000.0,Small,Low,Spring,3,2021,142,336,1035,1
22850,2021-03-13 00:00:00.000,2021-03-14,,1.0,,,0,250.0,0.53,1,950.0,Small,Low,Spring,3,2021,142,336,1035,1
22740,2021-03-03 00:00:00.000,2021-03-04,,1.0,,,0,474.0,0.01,1,11576.36,Small,Low,Spring,3,2021,142,336,4390,1
22529,2021-01-21 00:00:00.000,2021-01-21,,0.0,,,0,9.2,0.09,2,22.0,Small,Low,Winter,1,2021,142,2882,7446,1
22530,2021-01-21 00:00:00.000,2021-01-21,,0.0,,,0,46.0,0.13,1,169.14,Small,Low,Winter,1,2021,142,2882,7446,1
22531,2021-01-21 00:00:00.000,2021-01-21,,0.0,,,0,44.0,0.67,1,162.0,Small,Low,Winter,1,2021,142,2882,7446,1
22389,2020-12-24 00:00:00.000,2020-12-26,,2.0,,,0,74.0,0.19,1,8353.61,Small,Low,Winter,12,2020,142,4229,6602,1
22390,2020-12-24 00:00:00.000,2020-12-26,,2.0,,,0,219.0,0.77,1,8353.61,Small,Low,Winter,12,2020,142,4229,6602,1
22470,2020-12-24 00:00:00.000,2020-12-24,,0.0,,,0,20.0,0.0,1,0.0,Small,Low,Winter,12,2020,142,2882,8101,1
22527,2021-01-20 00:00:00.000,2021-01-20,,0.0,,,0,36.0,0.12,1,563.0,Small,Low,Winter,1,2021,142,1976,4390,1
22528,2021-01-21 00:00:00.000,2021-01-21,,0.0,,,0,87.4,0.52,5,0.0,Small,Low,Winter,1,2021,142,2882,7446,1
22197,2021-02-07 00:00:00.000,2021-02-09,,2.0,,,0,11354.0,1.0,95,0.0,Small,Low,Winter,2,2021,142,336,7446,1
22198,2021-02-07 00:00:00.000,2021-02-09,,2.0,,,0,11354.0,1.0,95,0.0,Small,Low,Winter,2,2021,142,336,7446,1
22235,2021-02-15 00:00:00.000,2021-02-17,,2.0,,,0,202.4,0.63,7,9165.51,Small,Low,Winter,2,2021,142,336,7446,1
22353,2020-12-24 00:00:00.000,2020-12-26,,2.0,,,0,500.0,1.89,2,952552.69,Small,Low,Winter,12,2020,142,336,7446,1
22355,2020-12-24 00:00:00.000,2020-12-26,,2.0,,,0,202.2,0.81,5,952552.69,Small,Low,Winter,12,2020,142,336,7446,1
22356,2020-12-24 00:00:00.000,2020-12-26,,2.0,,,0,1962.0,1.89,5,952552.69,Small,Low,Winter,12,2020,142,336,7446,1
20995,2021-01-28 00:00:00.000,2021-01-30,,2.0,,,0,760.0,0.1,4,1231721.76,Small,Medium,Winter,1,2021,142,336,7446,1
20996,2021-01-28 00:00:00.000,2021-01-30,,2.0,,,0,802.0,0.1,1,1231721.76,Small,Medium,Winter,1,2021,142,336,7446,1
21136,2021-01-06 00:00:00.000,2021-01-06,,0.0,,,0,23.8,0.12,4,0.0,Small,Low,Winter,1,2021,142,2882,7446,1
21138,2021-02-05 00:00:00.000,2021-02-09,,4.0,,,0,4473.0,1.0,7,0.0,Small,Low,Winter,2,2021,142,4567,7446,1
20865,2021-01-21 00:00:00.000,2021-01-23,,2.0,,,0,1370.0,0.0,3,0.0,Small,Low,Winter,1,2021,142,336,7446,1
20755,2021-01-21 00:00:00.000,2021-01-23,,2.0,,,0,74.0,0.1,1,33300.08,Small,Low,Winter,1,2021,142,336,4390,1
20756,2021-01-21 00:00:00.000,2021-01-23,,2.0,,,0,3820.0,0.0,8,33300.08,Small,Low,Winter,1,2021,142,336,4390,1
20616,2021-01-13 00:00:00.000,2021-01-14,,1.0,,,0,1140.0,6.0,4,38334.49,Small,Low,Winter,1,2021,142,336,6618,1
20628,2021-01-02 00:00:00.000,2021-01-02,,0.0,,,0,136.0,0.56,4,0.0,Small,Low,Winter,1,2021,142,2882,7446,1
20629,2021-01-06 00:00:00.000,2021-01-06,,0.0,,,0,11.0,0.04,1,0.0,Small,Low,Winter,1,2021,142,2882,7446,1
20507,2020-12-10 00:00:00.000,2020-12-10,,0.0,,,0,11.2,0.07,1,0.0,Small,Low,Winter,12,2020,142,2882,7446,1
20260,2020-12-17 00:00:00.000,2020-12-19,,2.0,,,0,48.0,2.38,1,38783.0,Small,Low,Winter,12,2020,142,336,7446,1
20261,2020-12-17 00:00:00.000,2020-12-19,,2.0,,,0,334.0,1.51,1,38783.0,Small,Low,Winter,12,2020,142,336,7446,1
11344,2020-12-08 00:00:00.000,2020-12-08,,0.0,,,0,230.0,0.0,1,0.0,Small,Low,Winter,12,2020,142,8101,2882,1
10866,2020-12-09 00:00:00.000,2020-12-09,,0.0,,,0,4.0,0.0,1,0.0,Small,Low,Winter,12,2020,142,8101,2882,1
11309,2020-12-10 00:00:00.000,2020-12-10,,0.0,,,0,33.0,0.0,1,0.0,Small,Low,Winter,12,2020,142,8101,2882,1
20258,2020-12-14 00:00:00.000,2020-12-16,,2.0,,,0,1048.0,6.34,8,187391.08,Small,Low,Winter,12,2020,142,336,4390,1
20225,2020-12-17 00:00:00.000,2020-12-19,,2.0,,,0,130.0,2.38,1,38783.0,Small,Low,Winter,12,2020,142,336,7446,1
20035,2020-10-26 00:00:00.000,2020-10-26,,0.0,,,0,7.0,0.0,1,0.0,Small,Low,Fall,10,2020,142,2882,4390,1
20036,2020-11-04 00:00:00.000,2020-11-04,,0.0,,,0,12.0,0.0,2,0.0,Small,Low,Fall,11,2020,142,2882,4390,1
20037,2020-10-26 00:00:00.000,2020-10-26,,0.0,,,0,11.0,0.0,1,0.0,Small,Low,Fall,10,2020,142,2882,4390,1
20038,2020-10-26 00:00:00.000,2020-10-26,,0.0,,,0,13.0,0.0,1,0.0,Small,Low,Fall,10,2020,142,2882,4390,1
20051,2020-11-03 00:00:00.000,2020-11-03,,0.0,,,0,86.0,0.0,1,0.0,Small,Low,Fall,11,2020,142,2882,7446,1
20023,2020-10-23 00:00:00.000,2020-10-23,,0.0,,,0,66.0,0.12,1,0.0,Small,Low,Fall,10,2020,142,2882,7446,1
20024,2020-10-23 00:00:00.000,2020-10-23,,0.0,,,0,68.0,0.24,1,0.0,Small,Low,Fall,10,2020,142,2882,7446,1
20025,2020-10-23 00:00:00.000,2020-10-23,,0.0,,,0,50.4,0.34,1,0.0,Small,Low,Fall,10,2020,142,2882,7446,1
20026,2020-10-06 00:00:00.000,2020-10-06,,0.0,,,0,10.6,0.0,1,0.0,Small,Low,Fall,10,2020,142,2882,4390,1
11269,2020-11-01 00:00:00.000,2020-11-01,,0.0,,,0,10.0,0.0,1,0.0,Small,Low,Fall,11,2020,142,8101,2882,1
20034,2020-10-26 00:00:00.000,2020-10-26,,0.0,,,0,17.0,0.0,1,0.0,Small,Low,Fall,10,2020,142,2882,4390,1
20015,2020-10-18 00:00:00.000,2020-10-18,,0.0,,,0,60.2,0.12,1,0.0,Small,Low,Fall,10,2020,142,2882,7446,1
20017,2020-10-10 00:00:00.000,2020-10-10,,0.0,,,0,32.0,0.34,1,0.0,Small,Low,Fall,10,2020,142,2882,7446,1
20018,2020-09-19 00:00:00.000,2020-09-19,,0.0,,,0,7.0,0.02,1,0.0,Small,Low,Fall,9,2020,142,2882,7446,1
20221,2020-10-22 00:00:00.000,2020-10-24,,2.0,,,0,7898.0,49.85,9,0.0,Small,Low,Fall,10,2020,142,336,7446,1
20222,2020-10-24 00:00:00.000,2020-10-26,,2.0,,,0,11959.8,37.26,21,743986.83,Small,Low,Fall,10,2020,142,336,4390,1
20022,2020-09-19 00:00:00.000,2020-09-19,,0.0,,,0,46.0,0.24,1,0.0,Small,Low,Fall,9,2020,142,2882,7446,1
20217,2020-10-17 00:00:00.000,2020-10-19,,2.0,,,0,56.0,0.24,1,31267.0,Small,Low,Fall,10,2020,142,336,7446,1
20218,2020-10-17 00:00:00.000,2020-10-19,,2.0,,,0,248.0,0.77,1,31267.0,Small,Low,Fall,10,2020,142,336,7446,1
20014,2020-10-06 00:00:00.000,2020-10-06,,0.0,,,0,1.0,0.0,1,0.0,Small,Low,Fall,10,2020,142,2882,4390,1
20219,2020-10-19 00:00:00.000,2020-10-21,,2.0,,,0,0.22,0.0,1,136950.53,Small,Low,Fall,10,2020,142,336,4390,1
20220,2020-10-19 00:00:00.000,2020-10-21,,2.0,,,0,2695.0,0.0,8,136950.53,Small,Low,Fall,10,2020,142,336,4390,1
20209,2020-10-02 00:00:00.000,2020-10-03,,1.0,,,0,414.0,1.16,1,0.0,Small,Low,Fall,10,2020,142,336,7446,1
20213,2020-10-14 00:00:00.000,2020-10-15,,1.0,,,0,35.0,0.02,1,60772.4,Small,Low,Fall,10,2020,142,336,7446,1
20214,2020-10-14 00:00:00.000,2020-10-15,,1.0,,,0,180.0,1.15,1,60772.4,Small,Low,Fall,10,2020,142,336,7446,1
20203,2020-09-07 00:00:00.000,2020-09-09,,2.0,,,0,140.0,1.51,1,75.0,Small,Low,Fall,9,2020,142,336,4390,1
11226,2020-09-17 00:00:00.000,2020-09-17,,0.0,,,0,20.0,0.0,1,0.0,Small,Low,Fall,9,2020,142,8101,2882,1
19756,2020-09-17 00:00:00.000,2020-09-17,,0.0,,,0,5.0,0.02,1,0.0,Small,Low,Fall,9,2020,142,2882,7446,1
20016,2020-10-10 00:00:00.000,2020-10-21,,11.0,,,0,182.0,0.19,1,0.0,Small,Low,Fall,10,2020,142,2882,7446,1
11246,2020-09-30 00:00:00.000,2020-09-30,,0.0,,,0,12.0,0.0,1,0.0,Small,Low,Fall,9,2020,142,8101,2882,1
19982,2020-02-22 00:00:00.000,2020-02-22,,0.0,,,0,10.0,0.0,1,0.0,Small,Low,Winter,2,2020,142,2882,4390,1
20192,2020-08-29 00:00:00.000,2020-08-30,,1.0,,,0,4214.2,0.0,29,0.0,Small,Low,Summer,8,2020,142,336,4390,1
20195,2020-09-04 00:00:00.000,2020-09-05,,1.0,,,0,3685.5,14.29,6,251963.67,Small,Low,Fall,9,2020,142,336,4390,1
20198,2020-09-03 00:00:00.000,2020-09-05,,2.0,,,0,45030.0,0.0,44,0.0,Small,Low,Fall,9,2020,142,336,4390,1
20199,2020-09-05 00:00:00.000,2020-09-07,,2.0,,,0,2972.0,7.43,5,406074.49,Small,Low,Fall,9,2020,142,336,6602,1
20200,2020-09-05 00:00:00.000,2020-09-07,,2.0,,,0,1790.0,8.42,2,406074.49,Small,Low,Fall,9,2020,142,336,6602,1
11206,2020-08-08 00:00:00.000,2020-08-10,,2.0,,,0,675.0,0.0,8,0.0,Small,Low,Summer,8,2020,142,8101,2882,1
19750,2020-07-03 00:00:00.000,2020-07-03,,0.0,,,0,16.8,0.04,1,0.0,Small,Low,Summer,7,2020,142,2882,7446,1
20186,2020-08-16 00:00:00.000,2020-08-17,,1.0,,,0,840.0,5.9,1,6815.0,Small,Low,Summer,8,2020,142,336,7446,1
20187,2020-08-16 00:00:00.000,2020-08-17,,1.0,,,0,176.0,0.52,1,6815.0,Small,Low,Summer,8,2020,142,336,7446,1
20190,2020-08-28 00:00:00.000,2020-08-29,,1.0,,,0,4682.2,14.01,4,140119.19,Small,Low,Summer,8,2020,142,336,4390,1
20173,2020-07-26 00:00:00.000,2020-07-27,,1.0,,,0,65.0,1.0,1,213495.0,Small,Low,Summer,7,2020,142,336,4390,1
20174,2020-07-26 00:00:00.000,2020-07-27,,1.0,,,0,976.0,7.79,4,213495.0,Small,Low,Summer,7,2020,142,336,4390,1
19951,2020-07-09 00:00:00.000,2020-07-09,,0.0,,,0,52.0,0.34,1,0.0,Small,Low,Summer,7,2020,142,2882,7446,1
20175,2020-07-31 00:00:00.000,2020-08-01,,1.0,,,0,105.0,0.34,1,1500.0,Small,Low,Summer,7,2020,142,336,4390,1
20176,2020-08-02 00:00:00.000,2020-08-03,,1.0,,,0,45.0,0.22,1,200.0,Small,Low,Summer,8,2020,142,336,4390,1
20177,2020-08-05 00:00:00.000,2020-08-06,,1.0,,,0,974.0,2.81,2,6960.0,Small,Low,Summer,8,2020,142,336,7446,1
20165,2020-07-17 00:00:00.000,2020-07-19,,2.0,,,0,98.0,0.33,1,124730.0,Small,Low,Summer,7,2020,142,336,6602,1
20166,2020-07-17 00:00:00.000,2020-07-19,,2.0,,,0,206.0,0.77,1,124730.0,Small,Low,Summer,7,2020,142,336,6602,1
20167,2020-07-17 00:00:00.000,2020-07-19,,2.0,,,0,150.0,0.77,1,124730.0,Small,Low,Summer,7,2020,142,336,6602,1
20168,2020-07-17 00:00:00.000,2020-07-19,,2.0,,,0,2136.0,0.0,6,124730.0,Small,Low,Summer,7,2020,142,336,6602,1
20159,2020-06-29 00:00:00.000,2020-07-01,,2.0,,,0,4960.0,0.0,6,0.0,Small,Low,Summer,6,2020,142,336,4390,1
20157,2020-07-02 00:00:00.000,2020-07-04,,2.0,,,0,1962.0,9.01,2,145493.6,Small,Low,Summer,7,2020,142,336,4390,1
20158,2020-07-02 00:00:00.000,2020-07-04,,2.0,,,0,4720.0,11.63,1,145493.6,Small,Low,Summer,7,2020,142,336,4390,1
20162,2020-07-03 00:00:00.000,2020-07-04,,1.0,,,0,5842.0,0.0,94,54898.78,Small,Low,Summer,7,2020,142,6290,6602,1
20163,2020-07-09 00:00:00.000,2020-07-09,,0.0,,,0,7359.6,0.0,19,925692.16,Small,Low,Summer,7,2020,142,336,4390,1
19939,2020-06-14 00:00:00.000,2020-06-17,,3.0,,,0,36.0,0.28,3,0.0,Small,Low,Summer,6,2020,142,2882,4390,1
19912,2020-05-09 00:00:00.000,2020-05-09,,0.0,,,0,5.2,0.04,1,0.0,Small,Low,Spring,5,2020,142,2882,7446,1
20150,2020-06-19 00:00:00.000,2020-06-20,,1.0,,,0,1842.0,0.0,2,105716.13,Small,Low,Summer,6,2020,142,336,4390,1
20151,2020-06-20 00:00:00.000,2020-06-22,,2.0,,,0,32.0,0.0,1,60000.0,Small,Low,Summer,6,2020,142,336,4390,1
19927,2020-06-10 00:00:00.000,2020-06-12,,2.0,,,0,74.0,0.24,1,0.0,Small,Low,Summer,6,2020,142,2882,7446,1
19929,2020-05-09 00:00:00.000,2020-05-09,,0.0,,,0,41.0,0.12,5,0.0,Small,Low,Spring,5,2020,142,2882,7446,1
20133,2020-05-27 00:00:00.000,2020-05-28,,1.0,,,0,140.0,0.0,1,363475.58,Small,Low,Spring,5,2020,142,336,4390,1
20134,2020-05-27 00:00:00.000,2020-05-28,,1.0,,,0,3898.0,0.0,14,363475.58,Small,Low,Spring,5,2020,142,336,4390,1
20131,2020-05-29 00:00:00.000,2020-05-30,,1.0,,,0,3886.0,25.57,22,878900.13,Small,Low,Spring,5,2020,142,336,4390,1
20140,2020-05-30 00:00:00.000,2020-06-03,,4.0,,,0,21805.0,0.0,41,0.0,Small,Low,Spring,5,2020,142,336,6602,1
19900,2020-05-09 00:00:00.000,2020-05-11,,2.0,,,0,108.0,0.43,2,0.0,Small,Low,Spring,5,2020,142,2882,7446,1
19902,2020-05-10 00:00:00.000,2020-05-11,,1.0,,,0,572.0,2.6,1,0.0,Small,Low,Spring,5,2020,142,2882,7446,1
20127,2020-05-17 00:00:00.000,2020-05-19,,2.0,,,0,4000.0,0.0,1,0.0,Small,Low,Spring,5,2020,142,336,7446,1
19886,2020-03-06 00:00:00.000,2020-03-06,,0.0,,,0,30.0,0.08,1,0.0,Small,Low,Spring,3,2020,142,2882,7446,1
20128,2020-05-26 00:00:00.000,2020-05-26,,0.0,,,0,11500.0,0.0,8,0.0,Small,Low,Spring,5,2020,142,336,4390,1
20129,2020-05-27 00:00:00.000,2020-05-28,,1.0,,,0,260.0,2.95,1,600.0,Small,Low,Spring,5,2020,142,336,7446,1
20130,2020-05-27 00:00:00.000,2020-05-28,,1.0,,,0,49.0,0.56,1,600.0,Small,Low,Spring,5,2020,142,336,7446,1
20132,2020-05-27 00:00:00.000,2020-05-28,,1.0,,,0,35.0,0.0,1,363475.58,Small,Low,Spring,5,2020,142,336,4390,1
20089,2020-05-09 00:00:00.000,2020-05-10,,1.0,,,0,62.0,0.13,1,0.0,Small,Low,Spring,5,2020,142,336,4390,1
19877,2019-09-12 00:00:00.000,2019-09-12,,0.0,,,0,40.0,0.24,1,0.0,Small,Low,Fall,9,2019,142,2882,7446,1
19880,2019-11-21 00:00:00.000,2019-11-21,,0.0,,,0,126.0,0.77,1,0.0,Small,Low,Fall,11,2019,142,2882,7446,1
20112,2020-04-17 00:00:00.000,2020-04-19,,2.0,,,0,140.0,0.0,1,650.0,Small,Low,Spring,4,2020,142,336,4390,1
11137,2020-04-18 00:00:00.000,2020-04-20,,2.0,,,0,20.0,0.0,1,0.0,Small,Low,Spring,4,2020,142,8101,2882,1
20124,2020-05-03 00:00:00.000,2020-05-05,,2.0,,,0,27320.0,0.0,22,0.0,Small,Low,Spring,5,2020,142,336,4390,1
19962,2020-05-09 00:00:00.000,2020-05-10,,1.0,,,0,120.0,0.52,1,0.0,Small,Low,Spring,5,2020,142,336,4390,1
20071,2020-05-09 00:00:00.000,2020-05-10,,1.0,,,0,46.0,0.1,1,0.0,Small,Low,Spring,5,2020,142,336,4390,1
20087,2020-05-09 00:00:00.000,2020-05-10,,1.0,,,0,50.0,1.38,1,0.0,Small,Low,Spring,5,2020,142,336,4390,1
20107,2020-03-18 00:00:00.000,2020-03-18,,0.0,,,0,1012.0,3.93,2,52090.71,Small,Low,Spring,3,2020,142,336,4390,1
20108,2020-03-18 00:00:00.000,2020-03-18,,0.0,,,0,582.0,6.05,1,52090.71,Small,Low,Spring,3,2020,142,336,4390,1
20109,2020-03-18 00:00:00.000,2020-03-18,,0.0,,,0,487.0,2.03,1,52090.71,Small,Low,Spring,3,2020,142,336,4390,1
20110,2020-03-18 00:00:00.000,2020-03-18,,0.0,,,0,106.0,0.22,1,52090.71,Small,Low,Spring,3,2020,142,336,4390,1
19857,2020-02-19 00:00:00.000,2020-02-19,,0.0,,,0,92.0,0.54,1,0.0,Small,Low,Winter,2,2020,142,2882,4390,1
20106,2020-03-08 00:00:00.000,2020-03-10,,2.0,,,0,5560.0,0.0,10,0.0,Small,Low,Spring,3,2020,142,336,7446,1
19859,2019-09-14 00:00:00.000,2019-09-14,,0.0,,,0,46.0,0.24,1,0.0,Small,Low,Fall,9,2019,142,2882,7446,1
19860,2019-09-17 00:00:00.000,2019-09-17,,0.0,,,0,148.0,0.24,1,0.0,Small,Low,Fall,9,2019,142,2882,7446,1
19861,2019-09-20 00:00:00.000,2019-09-20,,0.0,,,0,240.0,1.29,2,0.0,Small,Low,Fall,9,2019,142,2882,7446,1
19862,2020-02-29 00:00:00.000,2020-02-29,,0.0,,,0,138.0,0.77,1,0.0,Small,Low,Winter,2,2020,142,2882,7446,1
19852,2019-10-11 00:00:00.000,2019-10-14,,3.0,,,0,214.0,2.03,1,0.0,Small,Low,Fall,10,2019,142,2882,7446,1
19853,2019-10-16 00:00:00.000,2019-10-16,,0.0,,,0,78.0,0.24,1,0.0,Small,Low,Fall,10,2019,142,2882,7446,1
19854,2019-10-17 00:00:00.000,2019-10-17,,0.0,,,0,78.0,0.34,1,0.0,Small,Low,Fall,10,2019,142,2882,7446,1
19855,2019-11-20 00:00:00.000,2019-11-20,,0.0,,,0,68.0,0.24,1,0.0,Small,Low,Fall,11,2019,142,2882,7446,1
20104,2020-03-08 00:00:00.000,2020-03-10,,2.0,,,0,5754.0,0.0,7,0.0,Small,Low,Spring,3,2020,142,336,4390,1
20105,2020-03-08 00:00:00.000,2020-03-10,,2.0,,,0,4157.0,0.0,15,0.0,Small,Low,Spring,3,2020,142,336,4390,1
20099,2020-03-06 00:00:00.000,2020-03-08,,2.0,,,0,4352.0,0.0,8,0.0,Small,Low,Spring,3,2020,142,336,4390,1
20100,2020-03-01 00:00:00.000,2020-03-03,,2.0,,,0,15900.0,0.0,1,0.0,Small,Low,Spring,3,2020,142,336,7446,1
20101,2020-03-01 00:00:00.000,2020-03-03,,2.0,,,0,40840.0,0.0,3,0.0,Small,Low,Spring,3,2020,142,336,7446,1
20102,2020-03-01 00:00:00.000,2020-03-03,,2.0,,,0,25020.0,0.0,2,0.0,Small,Low,Spring,3,2020,142,336,7446,1
20103,2020-03-01 00:00:00.000,2020-03-03,,2.0,,,0,1440.0,0.0,1,0.0,Small,Low,Spring,3,2020,142,336,7446,1
19851,2019-09-13 00:00:00.000,2019-09-13,,0.0,,,0,184.0,0.52,1,0.0,Small,Low,Fall,9,2019,142,2882,7446,1
20082,2020-02-22 00:00:00.000,2020-02-24,,2.0,,,0,810.0,0.0,1,9525.0,Small,Low,Winter,2,2020,142,336,6602,1
20083,2020-02-22 00:00:00.000,2020-02-24,,2.0,,,0,280.0,0.0,3,9525.0,Small,Low,Winter,2,2020,142,336,6602,1
20084,2020-02-22 00:00:00.000,2020-02-23,,1.0,,,0,2091.0,0.0,5,0.0,Small,Low,Winter,2,2020,142,336,4390,1
19836,2019-10-14 00:00:00.000,2019-10-14,,0.0,,,0,40.0,0.0,1,0.0,Small,Low,Fall,10,2019,142,2882,7446,1
20085,2020-03-01 00:00:00.000,2020-03-02,,1.0,,,0,83.0,0.0,1,1250.0,Small,Low,Spring,3,2020,142,336,4390,1
20098,2020-03-07 00:00:00.000,2020-03-09,,2.0,,,0,8896.0,0.0,12,279296.36,Small,Low,Spring,3,2020,142,336,4390,1
19827,2020-02-10 00:00:00.000,2020-02-10,,0.0,,,0,26.4,0.0,1,0.0,Small,Low,Winter,2,2020,142,2882,4390,1
20076,2020-02-20 00:00:00.000,2020-02-22,,2.0,,,0,56.0,0.0,1,321562.92,Small,Low,Winter,2,2020,142,336,7446,1
20077,2020-02-20 00:00:00.000,2020-02-22,,2.0,,,0,5886.0,24.34,5,321562.92,Small,Low,Winter,2,2020,142,336,7446,1
20078,2020-02-20 00:00:00.000,2020-02-22,,2.0,,,0,1222.0,0.0,2,321562.92,Small,Low,Winter,2,2020,142,336,7446,1
20079,2020-02-20 00:00:00.000,2020-02-22,,2.0,,,0,230.0,0.97,1,321562.92,Small,Low,Winter,2,2020,142,336,7446,1
20080,2020-02-20 00:00:00.000,2020-02-22,,2.0,,,0,1100.0,0.0,1,321562.92,Small,Low,Winter,2,2020,142,336,7446,1
